37896,C:\Users\huoji\AppData\Local\Programs\Clash for Windows\resources\static\files\win\x64\clash-win64.exe,-,Multi_EICAR_ac8f42d6,-,-,-,-,,unk,
11400,C:\Windows\explorer.exe,-,Multi_EICAR_ac8f42d6,-,-,-,valid,,unk,
22024,C:\Users\huoji\AppData\Roaming\Tencent\WeChat\XPlugin\Plugins\WeChatUtility\8024\extracted\WechatUtility.exe,-,Multi_EICAR_ac8f42d6,-,-,-,valid,,unk,
22988,D:\Programs\Microsoft VS Code\Code.exe,-,Multi_EICAR_ac8f42d6,-,-,-,valid,,unk,
21408,C:\Users\huoji\go\bin\gopls.exe,-,Multi_EICAR_ac8f42d6,-,-,-,-,,unk,
15168,C:\Users\huoji\AppData\Local\Microsoft\OneDrive\OneDrive.exe,-,Multi_EICAR_ac8f42d6,-,-,-,valid,9c0c83cbb94ed653bebab173eb28d15982874e2c,unk,
24352,D:\Program Files\百度网盘\BaiduNetdisk\yundetectservice.exe,-,Multi_EICAR_ac8f42d6,-,-,-,valid,1cdcd5a68e528d08f80b293294c28cfc36eca663,unk,
24176,D:\Program Files\百度网盘\BaiduNetdisk\BaiduNetdisk.exe,-,Multi_EICAR_ac8f42d6,-,-,-,valid,,unk,
19232,D:\Program Files\百度网盘\BaiduNetdisk\BaiduNetdiskHost.exe,-,Multi_EICAR_ac8f42d6,-,-,-,valid,a5a259b9473ed8cde80e7df1271cb86b02365928,unk,
19780,C:\Program Files (x86)\DingDing\main\current\DingTalkSnippingTool.exe,-,Multi_EICAR_ac8f42d6,-,-,-,valid,234e35a075de918ee04fb6d22f7ec75fadad83f6,unk,
46536,C:\Program Files\WindowsApps\Microsoft.Windows.Photos_2022.30120.12007.0_x64__8wekyb3d8bbwe\Microsoft.Photos.exe,-,-,-,-,-,-,b30cd65da2aba06cde080fb965b99a06bc3f32da,unk,
25032,C:\Program Files (x86)\Tencent\QQ\Bin\QQ.exe,hwbp,-,-,-,-,valid,6a45b215069488bb8fd8645b04ce672debd0c4d8,unk,
48188,D:\Program Files (x86)\Tencent\WeChat\WeChat.exe,-,-,-,-,-,valid,c310ff8e121cb9a7ee9958087332f1f6d201738e,unk,
7404,C:\Users\huoji\AppData\Roaming\Tencent\WeChat\XPlugin\Plugins\RadiumWMPF\6762\extracted\runtime\WeChatAppEx.exe,-,Multi_EICAR_ac8f42d6,-,-,-,valid,,unk,
45544,C:\Users\huoji\AppData\Roaming\Tencent\WeChat\XPlugin\Plugins\ThumbPlayer\4030\extracted\WeChatPlayer.exe,-,Multi_EICAR_ac8f42d6,-,-,-,valid,1682f756fc9c0ee84443f3bdfb1a5e4e7b812aef,unk,
42232,C:\Program Files (x86)\Tencent\QQ\Bin\TXPlatform.exe,-,Multi_EICAR_ac8f42d6,-,-,-,valid,89c21076b926837273520f3056f7d92fbc7601b4,unk,
46008,C:\Program Files\WindowsApps\Microsoft.WindowsCalculator_11.2210.0.0_x64__8wekyb3d8bbwe\CalculatorApp.exe,-,-,-,-,-,-,60af2a524ad6fa8d07aa4b25ff6620a939afcfd2,unk,
44140,C:\Program Files\Common Files\Microsoft Shared\ClickToRun\OfficeClickToRun.exe,-,Multi_EICAR_ac8f42d6,-,-,-,valid,,unk,
892,C:\Program Files\Common Files\Microsoft Shared\ClickToRun\AppVShNotify.exe,-,Multi_EICAR_ac8f42d6,-,-,-,valid,0bf7112291c429ab3b6ca5c4c71fd14ee20462b3,unk,
11824,C:\Windows\system32\SearchIndexer.exe,-,Multi_EICAR_ac8f42d6,-,-,-,valid,e1a0c914d7767beae5858e91c2f626dc7f7a48dd,unk,
37080,D:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\PerfWatson2.exe,-,Multi_EICAR_ac8f42d6,-,-,-,valid,6e06b1fae9f6e1ac98028814b46d96f6da8fcf4c,unk,
20820,D:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\ServiceHub\controller\Microsoft.ServiceHub.Controller.exe,-,Multi_EICAR_ac8f42d6,-,-,-,valid,e95eca38b276b0875435634b1c6aa32ad0f1e7f8,unk,
19236,D:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\ServiceHub\Hosts\ServiceHub.Host.CLR.x86\ServiceHub.VSDetouredHost.exe,-,Windows_Trojan_AgentTesla_d3ac2b2f,-,-,-,valid,436e3536a27139641bae1636bc8d1951f014af08,unk,
22360,D:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\ServiceHub\Hosts\ServiceHub.Host.CLR.x86\ServiceHub.ThreadedWaitDialog.exe,-,Multi_EICAR_ac8f42d6,-,-,-,valid,4d27f4639ab10d69f185d34b01914944252035f5,unk,
35400,D:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\ServiceHub\Hosts\ServiceHub.Host.CLR.x86\ServiceHub.IdentityHost.exe,-,Multi_EICAR_ac8f42d6,-,-,-,valid,19bc58efa8e4b9b97a95ebc70f4b498a3b6491c3,unk,
36540,D:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\IDE\VC\vcpackages\VCPkgSrv.exe,-,Multi_EICAR_ac8f42d6,-,-,-,valid,ac73d99e0189af281a94a7efb323f175563fddec,unk,
48740,D:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\ServiceHub\Hosts\ServiceHub.Host.CLR.x86\ServiceHub.SettingsHost.exe,-,Windows_Trojan_AgentTesla_d3ac2b2f,-,-,-,valid,ce975c932fad1df8459ec691d70dda7902a2cc94,unk,
15692,D:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\ServiceHub\Hosts\ServiceHub.Host.CLR.x86\ServiceHub.Host.CLR.x86.exe,-,Windows_Trojan_AgentTesla_d3ac2b2f,-,-,-,valid,10899d67305f0f5baa0db26758912ce6d398f239,unk,
48736,D:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\ServiceHub\Hosts\ServiceHub.Host.CLR.x64\ServiceHub.Host.CLR.x64.exe,-,Multi_EICAR_ac8f42d6,-,-,-,valid,a816368230c3504fdee9ad9cb3e1e01be15bece8,unk,
30036,D:\Program Files (x86)\Microsoft Visual Studio\2019\Community\Common7\ServiceHub\Hosts\ServiceHub.Host.CLR.AnyCPU\ServiceHub.TestWindowStoreHost.exe,-,Multi_EICAR_ac8f42d6,-,-,-,valid,ec572d76dbc65284c928292804cfe256bdb07cdb,unk,
37416,C:\Windows\system32\AUDIODG.EXE,-,Multi_EICAR_ac8f42d6,-,-,-,valid,44df3f0131abead2bc61f2fbd8d0f14b1c3408ed,unk,
2944,C:\Windows\regedit.exe,-,Multi_EICAR_ac8f42d6,-,-,-,valid,d4f2663aabc03478975382b3c69f24b3c6bd2aa9,unk,
