C:\Windows\system32\gmsaclient.dll,57e25000bb4a30aa6141720d5d8f81100a863a18,valid,unk,
C:\Windows\System32\audiokse.dll,f7244796bcd651a7b70cd075043353f0aec0cfdd,valid,unk,
C:\Windows\system32\Oleacc.dll,1c7eecc6162ea5c4bfd54de99539b949e79271c6,valid,unk,
C:\Windows\System32\appresolver.dll,0c08383649775dc8bd5991e614d52424c383887e,valid,unk,
C:\Windows\SYSTEM32\mpr.dll,ff650d0200ac5d1ba08a447f2b30f13f3100c413,valid,unk,
C:\Program Files\rooma\rmroot\program\RMCORE64.DLL,ce06c9cd5485c82d23e9b9be4312fd22bec1986a,valid,unk,
C:\Windows\system32\shutdownux.dll,f9bae3f871544bcd64024774addb53a4c6d66050,valid,unk,
C:\Windows\system32\pnrpnsp.dll,84c50c384c79048c91a06493e31247ec812b7efc,valid,unk,
C:\Windows\System32\DriverStore\FileRepository\u0376209.inf_amd64_b3bdffadea4def3f\B374968\atiesrxx.exe,45b3157f98d0e2d28675f07c79a462b498a2a7ad,valid,unk,
C:\Windows\SYSTEM32\powrprof.dll,1d9a28c8ac27d50b849a87e83c43e9f4f0ebdd64,valid,unk,
c:\windows\system32\faultrep.dll,eceb7efca01de254691a7b6b6940b00c4b728265,valid,unk,
C:\Program Files\Notepad--\imageformats\qwebp.dll,71cb8047a9ef0cdb3ee27428726cacd063bb95b7,valid,unk,
C:\Program Files\Rivet Networks\SmartByte\RAPSService.exe,098190ba9a0412bb30f9ab77c7f0b27cd26a2856,valid,unk,
C:\Windows\SYSTEM32\windows.staterepositorycore.dll,9cb3ae24f52eb6de463299ff64be741a0f9b052d,valid,unk,
C:\Windows\system32\desktopshellext.dll,004bff10a53172b5754b7928bbafecd7e6766fcc,valid,unk,
C:\Windows\system32\edputil.dll,38fc9713047055fd40d3777524ed3742b7da4272,valid,unk,
C:\Windows\SYSTEM32\IPHLPAPI.DLL,bd5e4a1732a131c5e40cd535f3472ad3da4d13ab,valid,unk,
C:\Windows\System32\NSI.dll,031070c5ae780472e409f1e49ddde124849dfa45,valid,unk,
C:\Windows\system32\websocket.dll,66559bd8d4941d628dd5404b59abfa43af876822,valid,unk,
C:\Windows\system32\UMPDC.dll,25635102c3159c4ca42e802492fea502316054ba,valid,unk,
C:\Windows\system32\credprovhost.dll,c2e340c04f4a6275af0784a0baa908d8d020c867,valid,unk,
c:\windows\system32\wcmsvc.dll,e0b455cbac76b77529bbe0949a2ad159e48784ec,valid,unk,
C:\Windows\system32\taskcomp.dll,1f8e2f3c8d3ea7c42d0e433491805e1d0935c6b8,valid,unk,
